simulation_id,beta_A,tG_A,rho_A,eta_A,coef_A,beta_B,tG_B,rho_B,eta_B,coef_B,n0_A,n0_B,seed,status,status_info,final_timestep,final_cell_count_A,final_cell_count_B,num_divisions_A,num_divisions_B,num_deaths_A,num_deaths_B
32465,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64931,2,,333.00903638180165,0,1000,0,900,0,0
32466,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64933,2,,324.3253310432246,0,1000,0,900,0,0
32467,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64935,2,,324.1281132672066,0,1000,0,900,0,0
32468,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64937,2,,329.34532888006214,0,1000,0,900,0,0
32469,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64939,2,,321.0656748602711,0,1000,0,901,0,1
32470,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64941,2,,329.98661398227773,0,1000,0,900,0,0
32471,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64943,2,,325.7311961314599,0,1000,0,921,0,21
32472,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64945,2,,321.412582314909,0,1000,0,900,0,0
32473,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64947,2,,326.4649739654384,0,1000,0,900,0,0
32474,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64949,2,,319.2531745138883,0,1000,0,903,0,3
32475,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64951,2,,328.6546626960955,0,1000,0,900,0,0
32476,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64953,2,,326.7310407633647,0,1000,0,900,0,0
32477,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64955,2,,320.8839567168559,0,1000,0,900,0,0
32478,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64957,2,,329.68955869834735,0,1000,0,900,0,0
32479,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64959,2,,324.8346289760516,0,1000,0,900,0,0
32480,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64961,2,,324.18259761808474,0,1000,0,939,0,39
32481,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64963,2,,321.02942834532416,0,1000,0,900,0,0
32482,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64965,2,,325.77972212829826,0,1000,0,924,0,24
32483,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64967,2,,321.946120676398,0,1000,0,900,0,0
32484,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64969,2,,326.54051198385605,0,1000,0,900,0,0
32485,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64971,2,,330.01833177478164,0,1000,0,900,0,0
32486,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64973,2,,331.5874817416283,0,1000,0,900,0,0
32487,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64975,2,,326.10791435828673,0,1000,0,905,0,5
32488,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64977,2,,327.78322334528457,0,1000,0,900,0,0
32489,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64979,2,,326.61734620291753,0,1000,0,929,0,29
32490,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64981,2,,325.4419469519899,0,1001,0,901,0,0
32491,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64983,2,,322.54660079141104,0,1000,0,900,0,0
32492,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64985,2,,322.06448035415195,0,1000,0,905,0,5
32493,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64987,2,,329.75138025672425,0,1000,0,900,0,0
32494,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64989,2,,327.51075761246386,0,1000,0,902,0,2
32495,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64991,2,,326.0691909422528,0,1000,0,900,0,0
32496,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64993,2,,326.93718212186275,0,1000,0,900,0,0
32497,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64995,2,,325.0008067494236,0,1000,0,900,0,0
32498,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64997,2,,326.99265728822866,0,1000,0,900,0,0
32499,0.3,100,0.3,0.1,1,0.7000000000000001,100,0.1,0.19999999999999998,1,0,100,64999,2,,326.7619706864309,0,1000,0,900,0,0
32500,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65001,2,,324.3617599150541,0,1000,0,900,0,0
32501,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65003,2,,323.34093280422,0,1000,0,900,0,0
32502,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65005,2,,326.2810756205341,0,1000,0,900,0,0
32503,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65007,2,,323.89232970637494,0,1000,0,900,0,0
32504,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65009,2,,317.49893322379586,0,1000,0,900,0,0
32505,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65011,2,,326.26879701308644,0,1000,0,900,0,0
32506,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65013,2,,320.57766873491175,0,1000,0,900,0,0
32507,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65015,2,,323.1817737529418,0,1000,0,900,0,0
32508,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65017,2,,324.40536341685385,0,1000,0,900,0,0
32509,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65019,2,,321.41139301721057,0,1000,0,900,0,0
32510,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65021,2,,321.1803520289593,0,1000,0,900,0,0
32511,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65023,2,,328.1075100964858,0,1000,0,900,0,0
32512,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65025,2,,322.63200817798236,0,1000,0,900,0,0
32513,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65027,2,,323.4629241143523,0,1000,0,900,0,0
32514,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65029,2,,327.0817739266916,0,1000,0,900,0,0
32515,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65031,2,,327.0355585669239,0,1000,0,900,0,0
32516,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65033,2,,328.4012545434461,0,1000,0,900,0,0
32517,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65035,2,,332.4407279918979,0,1000,0,900,0,0
32518,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65037,2,,324.77952372928667,0,1000,0,900,0,0
32519,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65039,2,,324.306428197617,0,1000,0,900,0,0
32520,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65041,2,,320.662912156321,0,1000,0,900,0,0
32521,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65043,2,,325.8977712132465,0,1000,0,900,0,0
32522,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65045,2,,327.15836297664015,0,1000,0,900,0,0
32523,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65047,2,,330.3925764442878,0,1000,0,900,0,0
32524,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65049,2,,323.2785865028693,0,1000,0,900,0,0
32525,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65051,2,,324.8123350785963,0,1000,0,900,0,0
32526,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65053,2,,329.5524006566054,0,1000,0,900,0,0
32527,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65055,2,,327.6995723359497,0,1000,0,900,0,0
32528,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65057,2,,325.9297903852144,0,1000,0,900,0,0
32529,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65059,2,,329.1833440028858,0,1000,0,900,0,0
32530,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65061,2,,329.38530230085155,0,1000,0,900,0,0
32531,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65063,2,,325.22302189603323,0,1000,0,900,0,0
32532,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65065,2,,323.65104002712013,0,1000,0,900,0,0
32533,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65067,2,,319.7815479398998,0,1000,0,900,0,0
32534,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65069,2,,325.48762316164203,0,1000,0,900,0,0
32535,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65071,2,,324.9560593441225,0,1000,0,900,0,0
32536,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65073,2,,325.44048890193505,0,1000,0,900,0,0
32537,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65075,2,,325.3925304451446,0,1000,0,900,0,0
32538,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65077,2,,321.4302866587629,0,1000,0,900,0,0
32539,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65079,2,,318.6195710131092,0,1000,0,900,0,0
32540,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65081,2,,323.11271641914504,0,1000,0,900,0,0
32541,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65083,2,,324.7176568373035,0,1000,0,900,0,0
32542,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65085,2,,324.0676978643748,0,1000,0,900,0,0
32543,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65087,2,,322.2753109181416,0,1000,0,900,0,0
32544,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65089,2,,331.22132097020017,0,1000,0,900,0,0
32545,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65091,2,,326.56897452947396,0,1000,0,900,0,0
32546,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65093,2,,320.6269177412854,0,1000,0,900,0,0
32547,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65095,2,,319.1545191723732,0,1000,0,900,0,0
32548,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65097,2,,321.14208055821024,0,1000,0,900,0,0
32549,0.3,100,0.3,0.1,1,0.7500000000000001,100,0.1,0.19999999999999998,1,0,100,65099,2,,320.6942456296154,0,1000,0,900,0,0
32550,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65101,2,,328.9082496775583,0,1000,0,900,0,0
32551,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65103,2,,327.1283833259367,0,1000,0,900,0,0
32552,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65105,2,,326.9402926328437,0,1000,0,900,0,0
32553,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65107,2,,324.84203860770504,0,1000,0,900,0,0
32554,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65109,2,,327.7507800701102,0,1000,0,900,0,0
32555,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65111,2,,318.97798764360215,0,1000,0,900,0,0
32556,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65113,2,,318.8623870124786,0,1000,0,900,0,0
32557,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65115,2,,330.0065161893457,0,1000,0,900,0,0
32558,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65117,2,,326.5246692800939,0,1000,0,900,0,0
32559,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65119,2,,326.0936202685861,0,1000,0,900,0,0
32560,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65121,2,,325.0860134057196,0,1000,0,900,0,0
32561,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65123,2,,320.27713457282687,0,1000,0,900,0,0
32562,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65125,2,,326.13373518984224,0,1000,0,900,0,0
32563,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65127,2,,320.2101913967412,0,1000,0,900,0,0
32564,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65129,2,,321.54663647123186,0,1000,0,900,0,0
32565,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65131,2,,327.3571755769768,0,1000,0,900,0,0
32566,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65133,2,,317.6121519829236,0,1000,0,900,0,0
32567,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65135,2,,329.06742623018937,0,1000,0,900,0,0
32568,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65137,2,,322.8011040128902,0,1000,0,900,0,0
32569,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65139,2,,317.89221914561125,0,1000,0,900,0,0
32570,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65141,2,,321.6797276430376,0,1000,0,900,0,0
32571,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65143,2,,327.52449112972323,0,1000,0,900,0,0
32572,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65145,2,,322.1546953310078,0,1000,0,900,0,0
32573,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65147,2,,325.75447504009566,0,1000,0,900,0,0
32574,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65149,2,,323.85702534600944,0,1000,0,900,0,0
32575,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65151,2,,323.1022677048021,0,1000,0,900,0,0
32576,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65153,2,,324.46646061688443,0,1000,0,900,0,0
32577,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65155,2,,327.14378464853667,0,1000,0,900,0,0
32578,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65157,2,,329.1228050845662,0,1000,0,900,0,0
32579,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65159,2,,319.08322077981956,0,1000,0,900,0,0
32580,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65161,2,,325.57270246280234,0,1000,0,900,0,0
32581,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65163,2,,327.7989366650663,0,1000,0,900,0,0
32582,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65165,2,,332.71954182956995,0,1000,0,900,0,0
32583,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65167,2,,325.2874316846136,0,1000,0,900,0,0
32584,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65169,2,,328.88764477316425,0,1000,0,900,0,0
32585,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65171,2,,326.4922614289432,0,1000,0,900,0,0
32586,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65173,2,,325.14562355421253,0,1000,0,900,0,0
32587,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65175,2,,326.80527703356466,0,1000,0,900,0,0
32588,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65177,2,,318.42863546324827,0,1000,0,900,0,0
32589,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65179,2,,323.992475043708,0,1000,0,900,0,0
32590,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65181,2,,323.9102774419852,0,1000,0,900,0,0
32591,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65183,2,,327.65973943355357,0,1000,0,900,0,0
32592,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65185,2,,319.4390148872303,0,1000,0,900,0,0
32593,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65187,2,,323.7614444288557,0,1000,0,900,0,0
32594,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65189,2,,328.46364739051353,0,1000,0,900,0,0
32595,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65191,2,,322.25898013303896,0,1000,0,900,0,0
32596,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65193,2,,327.5207428222864,0,1000,0,900,0,0
32597,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65195,2,,325.7961328284529,0,1000,0,900,0,0
32598,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65197,2,,324.6844088316335,0,1000,0,900,0,0
32599,0.3,100,0.3,0.1,1,0.8,100,0.1,0.19999999999999998,1,0,100,65199,2,,326.0693587003884,0,1000,0,900,0,0
32600,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65201,2,,325.827410586893,0,1000,0,900,0,0
32601,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65203,2,,324.32317067526424,0,1000,0,900,0,0
32602,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65205,2,,321.8152366992221,0,1000,0,900,0,0
32603,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65207,2,,326.91881496453624,0,1000,0,900,0,0
32604,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65209,2,,328.7017565522985,0,1000,0,900,0,0
32605,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65211,2,,326.15966133775714,0,1000,0,900,0,0
32606,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65213,2,,329.5507123415561,0,1000,0,900,0,0
32607,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65215,2,,324.48326167525875,0,1000,0,900,0,0
32608,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65217,2,,321.36111961340475,0,1000,0,900,0,0
32609,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65219,2,,326.732807443043,0,1000,0,900,0,0
32610,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65221,2,,322.2836541907951,0,1000,0,900,0,0
32611,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65223,2,,325.83373528699207,0,1000,0,900,0,0
32612,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65225,2,,322.64304550193765,0,1000,0,900,0,0
32613,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65227,2,,322.37788735991205,0,1000,0,900,0,0
32614,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65229,2,,322.524591362925,0,1000,0,900,0,0
32615,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65231,2,,326.37537042066003,0,1000,0,900,0,0
32616,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65233,2,,328.27220542608757,0,1000,0,900,0,0
32617,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65235,2,,325.7518320188024,0,1000,0,900,0,0
32618,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65237,2,,328.55394443485375,0,1000,0,900,0,0
32619,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65239,2,,330.89068662443685,0,1000,0,900,0,0
32620,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65241,2,,327.6400631539552,0,1000,0,900,0,0
32621,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65243,2,,325.9064612389953,0,1000,0,900,0,0
32622,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65245,2,,324.7917125543537,0,1000,0,900,0,0
32623,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65247,2,,324.2756491654592,0,1000,0,900,0,0
32624,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65249,2,,323.57566277578724,0,1000,0,900,0,0
32625,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65251,2,,336.94228992548096,0,1000,0,900,0,0
32626,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65253,2,,322.35658389658556,0,1000,0,900,0,0
32627,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65255,2,,328.2562864621955,0,1000,0,900,0,0
32628,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65257,2,,326.44028877913274,0,1000,0,900,0,0
32629,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65259,2,,323.13734512647756,0,1000,0,900,0,0
32630,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65261,2,,327.16880910550753,0,1000,0,900,0,0
32631,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65263,2,,327.5035402946679,0,1000,0,900,0,0
32632,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65265,2,,325.03160402584234,0,1000,0,900,0,0
32633,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65267,2,,325.32938095286306,0,1000,0,900,0,0
32634,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65269,2,,322.07865424957305,0,1000,0,900,0,0
32635,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65271,2,,330.225445096414,0,1000,0,900,0,0
32636,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65273,2,,319.0110260084401,0,1000,0,900,0,0
32637,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65275,2,,317.0184107663936,0,1000,0,900,0,0
32638,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65277,2,,323.14407148655505,0,1000,0,900,0,0
32639,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65279,2,,327.368244559387,0,1000,0,900,0,0
32640,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65281,2,,319.08451741983225,0,1000,0,900,0,0
32641,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65283,2,,329.3081709771309,0,1000,0,900,0,0
32642,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65285,2,,325.51046494080794,0,1000,0,900,0,0
32643,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65287,2,,332.09009422988515,0,1000,0,900,0,0
32644,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65289,2,,320.50890254297315,0,1000,0,900,0,0
32645,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65291,2,,328.42524431791827,0,1000,0,900,0,0
32646,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65293,2,,319.8561574970504,0,1000,0,900,0,0
32647,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65295,2,,330.88499122285856,0,1000,0,900,0,0
32648,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65297,2,,329.21045625201896,0,1000,0,900,0,0
32649,0.3,100,0.3,0.1,1,0.8500000000000001,100,0.1,0.19999999999999998,1,0,100,65299,2,,323.82322215881953,0,1000,0,900,0,0
