simulation_id,beta_A,tG_A,rho_A,eta_A,coef_A,beta_B,tG_B,rho_B,eta_B,coef_B,n0_A,n0_B,seed,status,status_info,final_timestep,final_cell_count_A,final_cell_count_B,num_divisions_A,num_divisions_B,num_deaths_A,num_deaths_B
53671,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107343,2,,322.3447428452012,0,1000,0,900,0,0
53672,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107345,2,,326.37139418331884,0,1000,0,900,0,0
53673,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107347,2,,320.9884662697039,0,1001,0,901,0,0
53674,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107349,2,,326.34071977946917,0,1000,0,900,0,0
53675,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107351,2,,321.5303317483506,0,1000,0,900,0,0
53676,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107353,2,,319.50205634420286,0,1000,0,900,0,0
53677,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107355,2,,325.85393771029555,0,1000,0,900,0,0
53678,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107357,2,,329.9953265019029,0,1000,0,900,0,0
53679,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107359,2,,330.25067756719403,0,1000,0,900,0,0
53680,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107361,2,,322.92222310075135,0,1000,0,900,0,0
53681,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107363,2,,324.88724882812005,0,1000,0,900,0,0
53682,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107365,2,,326.78072629460735,0,1000,0,900,0,0
53683,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107367,2,,319.61187310002515,0,1000,0,900,0,0
53684,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107369,2,,316.3500589165537,0,1000,0,900,0,0
53685,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107371,2,,325.687202220826,0,1000,0,900,0,0
53686,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107373,2,,323.94070723606694,0,1000,0,900,0,0
53687,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107375,2,,324.6219252245621,0,1000,0,900,0,0
53688,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107377,2,,323.5412167648797,0,1000,0,900,0,0
53689,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107379,2,,321.56321781786687,0,1000,0,900,0,0
53690,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107381,2,,326.96465907687116,0,1000,0,900,0,0
53691,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107383,2,,328.311436457588,0,1000,0,900,0,0
53692,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107385,2,,325.19948762545386,0,1000,0,900,0,0
53693,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107387,2,,318.7462172780517,0,1000,0,900,0,0
53694,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107389,2,,321.41208016836015,0,1000,0,900,0,0
53695,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107391,2,,324.509222553326,0,1000,0,900,0,0
53696,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107393,2,,328.5371748528411,0,1000,0,900,0,0
53697,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107395,2,,331.86421040122207,0,1000,0,900,0,0
53698,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107397,2,,326.7879136778364,0,1000,0,900,0,0
53699,0.3,100,0.3,0.1,1,0.9000000000000001,100,0.25,0.19999999999999998,1,0,100,107399,2,,321.9623657865524,0,1000,0,900,0,0
53700,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107401,2,,326.5262613177206,0,1000,0,900,0,0
53701,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107403,2,,320.3346384465128,0,1000,0,900,0,0
53702,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107405,2,,328.52988279258517,0,1000,0,900,0,0
53703,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107407,2,,319.0889006046371,0,1000,0,900,0,0
53704,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107409,2,,328.3353420059115,0,1000,0,900,0,0
53705,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107411,2,,327.24810286841154,0,1000,0,900,0,0
53706,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107413,2,,329.54993960584954,0,1000,0,900,0,0
53707,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107415,2,,323.0375921941296,0,1000,0,900,0,0
53708,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107417,2,,320.8842702985673,0,1000,0,900,0,0
53709,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107419,2,,325.89338912207086,0,1000,0,900,0,0
53710,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107421,2,,324.85948712399306,0,1000,0,900,0,0
53711,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107423,2,,324.5631098294763,0,1000,0,900,0,0
53712,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107425,2,,322.9310271026666,0,1000,0,900,0,0
53713,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107427,2,,324.2270680204927,0,1000,0,900,0,0
53714,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107429,2,,329.18739462214387,0,1000,0,900,0,0
53715,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107431,2,,323.774728852508,0,1000,0,900,0,0
53716,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107433,2,,328.74553318955435,0,1000,0,900,0,0
53717,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107435,2,,330.7290273381791,0,1000,0,900,0,0
53718,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107437,2,,318.75727515212907,0,1000,0,900,0,0
53719,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107439,2,,327.63412774817857,0,1000,0,900,0,0
53720,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107441,2,,329.9666879368612,0,1000,0,900,0,0
53721,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107443,2,,323.3030712653479,0,1000,0,900,0,0
53722,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107445,2,,321.3638915425414,0,1000,0,900,0,0
53723,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107447,2,,330.0038448442302,0,1000,0,900,0,0
53724,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107449,2,,316.39431753276756,0,1000,0,900,0,0
53725,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107451,2,,327.78075505733034,0,1000,0,900,0,0
53726,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107453,2,,330.17995762850205,0,1000,0,900,0,0
53727,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107455,2,,325.4273088836248,0,1000,0,900,0,0
53728,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107457,2,,316.65729061590355,0,1000,0,900,0,0
53729,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107459,2,,324.6069845185478,0,1000,0,900,0,0
53730,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107461,2,,326.66793674388816,0,1000,0,900,0,0
53731,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107463,2,,324.8412204379881,0,1000,0,900,0,0
53732,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107465,2,,325.82570024474944,0,1000,0,900,0,0
53733,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107467,2,,322.60349238353876,0,1000,0,900,0,0
53734,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107469,2,,322.3926650258922,0,1000,0,900,0,0
53735,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107471,2,,324.06000563744624,0,1000,0,900,0,0
53736,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107473,2,,321.5166570647725,0,1000,0,900,0,0
53737,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107475,2,,321.8043922469035,0,1000,0,900,0,0
53738,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107477,2,,325.6503645070103,0,1000,0,900,0,0
53739,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107479,2,,323.60575814007086,0,1000,0,900,0,0
53740,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107481,2,,326.3793903479561,0,1000,0,900,0,0
53741,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107483,2,,319.5053927963917,0,1000,0,900,0,0
53742,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107485,2,,327.4000998369246,0,1000,0,900,0,0
53743,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107487,2,,323.80139339623713,0,1000,0,900,0,0
53744,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107489,2,,321.5155091964559,0,1000,0,900,0,0
53745,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107491,2,,323.93110965561823,0,1000,0,900,0,0
53746,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107493,2,,332.3911340430646,0,1000,0,900,0,0
53747,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107495,2,,324.28268428412923,0,1000,0,900,0,0
53748,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107497,2,,323.349063172608,0,1000,0,900,0,0
53749,0.3,100,0.3,0.1,1,0.9500000000000001,100,0.25,0.19999999999999998,1,0,100,107499,2,,331.12979548624276,0,1000,0,900,0,0
53750,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107501,2,,673.220220796966,0,1000,0,2073,0,1173
53751,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107503,2,,669.6175368728552,0,1000,0,2069,0,1169
53752,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107505,2,,684.4144398544448,0,1000,0,2174,0,1274
53753,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107507,2,,685.3379793836041,0,1000,0,2135,0,1235
53754,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107509,2,,692.24174648633,0,1000,0,2233,0,1333
53755,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107511,2,,701.7235253401476,0,1000,0,2125,0,1225
53756,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107513,2,,688.1028723035165,0,1000,0,2177,0,1277
53757,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107515,2,,650.8565133991974,0,1000,0,2065,0,1165
53758,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107517,2,,593.4887102742342,0,1000,0,1867,0,967
53759,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107519,2,,683.6190997138087,0,1000,0,2209,0,1309
53760,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107521,2,,679.6394153954058,0,1000,0,2196,0,1296
53761,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107523,2,,687.8875480695642,0,1000,0,2124,0,1224
53762,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107525,2,,703.6586424030879,0,1000,0,2221,0,1321
53763,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107527,2,,711.5604984371907,0,1000,0,2237,0,1337
53764,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107529,2,,734.7416049903364,0,1000,0,2401,0,1501
53765,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107531,2,,652.8569921559222,0,1000,0,1952,0,1052
53766,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107533,2,,680.261419272068,0,1000,0,2249,0,1349
53767,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107535,2,,662.2877451133062,0,1000,0,2160,0,1260
53768,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107537,2,,740.6149288784176,0,1000,0,2296,0,1396
53769,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107539,2,,707.9631617085146,0,1000,0,2275,0,1375
53770,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107541,2,,653.5782065224977,0,1000,0,2125,0,1225
53771,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107543,2,,703.6841941295531,0,1000,0,2257,0,1357
53772,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107545,2,,683.8440582836031,0,1000,0,2160,0,1260
53773,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107547,2,,713.1991241843255,0,1000,0,2270,0,1370
53774,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107549,2,,690.3022683144211,0,1000,0,2276,0,1376
53775,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107551,2,,660.4668231902573,0,1000,0,2126,0,1226
53776,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107553,2,,698.672772134539,0,1000,0,2219,0,1319
53777,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107555,2,,691.4204079996077,0,1000,0,2156,0,1256
53778,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107557,2,,662.0883746407059,0,1000,0,2199,0,1299
53779,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107559,2,,701.7338851106439,0,1000,0,2192,0,1292
53780,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107561,2,,733.590292135467,0,1000,0,2243,0,1343
53781,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107563,2,,689.3003643961486,0,1000,0,2134,0,1234
53782,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107565,2,,658.509121667544,0,1000,0,2077,0,1177
53783,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107567,2,,708.8935642532331,0,1000,0,2326,0,1426
53784,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107569,2,,720.2641474821363,0,1000,0,2324,0,1424
53785,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107571,2,,713.8968422859258,0,1000,0,2250,0,1350
53786,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107573,2,,719.0835199987807,0,1000,0,2227,0,1327
53787,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107575,2,,679.2727717151967,0,1000,0,2200,0,1300
53788,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107577,2,,668.4789832864213,0,1000,0,2060,0,1160
53789,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107579,2,,692.0453206331109,0,1000,0,2259,0,1359
53790,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107581,2,,659.4843153938566,0,1000,0,2158,0,1258
53791,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107583,2,,712.6386979784577,0,1000,0,2268,0,1368
53792,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107585,2,,712.8936918489102,0,1000,0,2232,0,1332
53793,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107587,2,,661.3847825526291,0,1000,0,2163,0,1263
53794,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107589,2,,721.0187274760027,0,1000,0,2315,0,1415
53795,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107591,2,,671.3899464010191,0,1000,0,2053,0,1153
53796,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107593,2,,639.7790569636649,0,1000,0,1927,0,1027
53797,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107595,2,,687.7984341915457,0,1000,0,2358,0,1458
53798,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107597,2,,673.0976496512443,0,1000,0,2228,0,1328
53799,0.3,100,0.3,0.1,1,0.25,100,0.25,0.22,1,0,100,107599,2,,691.5003429830314,0,1000,0,2131,0,1231
53800,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107601,2,,774.5840330768991,0,1000,0,2346,0,1446
53801,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107603,2,,680.4346490150182,0,1000,0,2108,0,1208
53802,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107605,2,,676.8357940824984,0,1000,0,2086,0,1186
53803,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107607,2,,768.6257791440596,0,1000,0,2362,0,1462
53804,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107609,2,,766.45685725478,0,1000,0,2441,0,1541
53805,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107611,2,,744.0823880140581,0,1000,0,2282,0,1382
53806,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107613,2,,711.4600231137576,0,1000,0,2173,0,1273
53807,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107615,2,,722.596858644027,0,1000,0,2183,0,1283
53808,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107617,2,,765.0611806174712,0,1000,0,2390,0,1490
53809,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107619,2,,725.3665977544513,0,1000,0,2248,0,1348
53810,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107621,2,,802.8803439879383,0,1000,0,2467,0,1567
53811,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107623,2,,780.6953578968008,0,1000,0,2417,0,1517
53812,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107625,2,,705.998051208729,0,1000,0,2136,0,1236
53813,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107627,2,,753.2561835259398,0,1000,0,2354,0,1454
53814,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107629,2,,706.6750238024814,0,1000,0,2223,0,1323
53815,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107631,2,,728.6157875120311,0,1000,0,2248,0,1348
53816,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107633,2,,688.053512414084,0,1000,0,2118,0,1218
53817,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107635,2,,710.2054625769804,0,1000,0,2133,0,1233
53818,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107637,2,,723.3781129146097,0,1000,0,2270,0,1370
53819,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107639,2,,796.4193263340637,0,1000,0,2476,0,1576
53820,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107641,2,,663.8865951365068,0,1000,0,2052,0,1152
53821,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107643,2,,692.7449969293211,0,1000,0,2054,0,1154
53822,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107645,2,,773.6752749766312,0,1000,0,2334,0,1434
53823,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107647,2,,686.5913303734802,0,1000,0,2089,0,1189
53824,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107649,2,,753.7362254492479,0,1000,0,2412,0,1512
53825,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107651,2,,711.1784504517019,0,1000,0,2155,0,1255
53826,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107653,2,,803.3434000982872,0,1001,0,2392,0,1491
53827,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107655,2,,678.6612452276298,0,1000,0,2242,0,1342
53828,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107657,2,,763.2062576927152,0,1000,0,2329,0,1429
53829,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107659,2,,827.0547914669617,0,1000,0,2582,0,1682
53830,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107661,2,,729.3156187755932,0,1000,0,2294,0,1394
53831,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107663,2,,687.3935141842996,0,1000,0,2139,0,1239
53832,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107665,2,,773.5585188324543,0,1000,0,2420,0,1520
53833,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107667,2,,764.9945710077236,0,1000,0,2541,0,1641
53834,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107669,2,,843.5639791757951,0,1000,0,2650,0,1750
53835,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107671,2,,726.2472715277908,0,1000,0,2207,0,1307
53836,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107673,2,,796.1261908031494,0,1001,0,2538,0,1637
53837,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107675,2,,709.732890461081,0,1000,0,2098,0,1198
53838,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107677,2,,687.764704407544,0,1000,0,2157,0,1257
53839,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107679,2,,718.9956478119906,0,1000,0,2141,0,1241
53840,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107681,2,,696.2459296795261,0,1000,0,2135,0,1235
53841,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107683,2,,668.8597512104155,0,1000,0,2071,0,1171
53842,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107685,2,,697.2652374397331,0,1000,0,2173,0,1273
53843,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107687,2,,777.4719263971749,0,1000,0,2438,0,1538
53844,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107689,2,,796.6540118947056,0,1000,0,2550,0,1650
53845,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107691,2,,769.7924376913037,0,1000,0,2403,0,1503
53846,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107693,2,,762.2480299806587,0,1000,0,2288,0,1388
53847,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107695,2,,835.070696185985,0,1000,0,2384,0,1484
53848,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107697,2,,754.9494200260801,0,1000,0,2370,0,1470
53849,0.3,100,0.3,0.1,1,0.3,100,0.25,0.22,1,0,100,107699,2,,690.4769582756251,0,1000,0,2076,0,1176
53850,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107701,2,,677.6038403035985,0,1000,0,1956,0,1056
53851,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107703,2,,728.8252942330639,0,1000,0,2148,0,1248
53852,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107705,2,,752.6437541212558,0,1000,0,2178,0,1278
53853,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107707,2,,859.5584740313499,0,1000,0,2773,0,1873
53854,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107709,2,,611.6718779481198,0,1000,0,1782,0,882
53855,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107711,2,,706.849488572245,0,1000,0,2035,0,1135
53856,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107713,2,,736.263900783665,0,1000,0,2183,0,1283
53857,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107715,2,,694.019344357996,0,1000,0,2066,0,1166
53858,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107717,2,,861.7448471834717,0,1000,0,2779,0,1879
53859,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107719,2,,733.1230988219104,0,1000,0,2117,0,1217
53860,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107721,2,,804.8537641338753,0,1000,0,2424,0,1524
53861,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107723,2,,757.1052781479577,0,1000,0,2244,0,1344
53862,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107725,2,,783.3586637741159,0,1000,0,2245,0,1345
53863,0.3,100,0.3,0.1,1,0.35000000000000003,100,0.25,0.22,1,0,100,107727,2,,670.2421354790545,0,1000,0,1903,0,1003
