theta,n0,sim,initial_timestep,final_timestep,initial_cell_count,final_cell_count,last_alive_timestep,num_apoptosis,num_extrusion,JobID,JobName,State,ExitCode,Timelimit,Start,End,Elapsed
0.67,5,541,0,468,5,51,468,22,0,327257_541,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:08,00:05:33
0.67,5,542,0,343,5,50,343,18,0,327257_542,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:12,00:04:37
0.67,5,543,0,521,5,50,521,39,1,327257_543,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:07,00:05:32
0.67,5,544,0,792,5,50,792,100,0,327257_544,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:23:05,00:07:30
0.67,5,545,0,651,5,50,651,48,0,327257_545,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:26,00:05:51
0.67,5,546,0,1292,5,50,1292,70,0,327257_546,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:48,00:07:13
0.67,5,547,0,1022,5,50,1022,99,0,327257_547,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:23:08,00:07:33
0.67,5,548,0,547,5,50,547,47,0,327257_548,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:31,00:05:56
0.67,5,549,0,915,5,50,915,38,4,327257_549,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:37,00:06:02
0.67,5,550,0,457,5,49,457,32,0,327257_550,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:33,00:04:58
0.67,5,551,0,380,5,50,380,17,0,327257_551,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:12,00:04:37
0.67,5,552,0,691,5,51,691,51,0,327257_552,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:12,00:06:37
0.67,5,553,0,641,5,51,641,49,0,327257_553,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:37,00:06:02
0.67,5,554,0,536,5,50,536,37,0,327257_554,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:28,00:05:53
0.67,5,555,0,203,5,0,202,9,0,327257_555,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:58,00:01:23
0.67,5,556,0,675,5,49,675,64,0,327257_556,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:25,00:06:50
0.67,5,557,0,341,5,0,340,11,2,327257_557,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:19:00,00:03:25
0.67,5,558,0,759,5,50,759,67,0,327257_558,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:59,00:06:24
0.67,5,559,0,152,5,0,151,8,0,327257_559,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:23,00:01:48
0.67,5,560,0,774,5,50,774,39,0,327257_560,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:46,00:06:11
0.67,5,561,0,566,5,50,566,52,0,327257_561,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:43,00:06:08
0.67,5,562,0,678,5,50,678,51,0,327257_562,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:01,00:06:26
0.67,5,563,0,519,5,50,519,44,0,327257_563,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:29,00:05:54
0.67,5,564,0,453,5,51,453,37,0,327257_564,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:40,00:05:05
0.67,5,565,0,356,5,0,355,9,3,327257_565,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:38,00:03:03
0.67,5,566,0,560,5,49,560,40,0,327257_566,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:31,00:05:56
0.67,5,567,0,505,5,48,505,26,0,327257_567,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:12,00:05:37
0.67,5,568,0,512,5,50,512,51,0,327257_568,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:19:04,00:03:29
0.67,5,569,0,701,5,50,701,49,0,327257_569,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:19:09,00:03:34
0.67,5,570,0,684,5,52,684,31,1,327257_570,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:31,00:02:56
0.67,5,571,0,791,5,50,791,49,0,327257_571,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:56,00:03:21
0.67,5,572,0,1290,5,50,1290,101,0,327257_572,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:23:59,00:08:24
0.67,5,573,0,789,5,50,789,75,1,327257_573,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:48,00:07:13
0.67,5,574,0,126,5,0,125,6,0,327257_574,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:16,00:01:41
0.67,5,575,0,479,5,50,479,26,0,327257_575,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:25,00:04:50
0.67,5,576,0,611,5,50,611,48,0,327257_576,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:58,00:06:23
0.67,5,577,0,634,5,50,634,57,0,327257_577,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:57,00:06:22
0.67,5,578,0,475,5,50,475,30,0,327257_578,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:33,00:02:58
0.67,5,579,0,420,5,50,420,16,0,327257_579,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:20,00:04:45
0.67,5,580,0,478,5,49,478,42,0,327257_580,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:29,00:05:54
0.67,5,581,0,751,5,50,751,54,0,327257_581,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:21,00:06:46
0.67,5,582,0,484,5,50,484,45,0,327257_582,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:40,00:06:05
0.67,5,583,0,817,5,50,817,78,0,327257_583,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:23:03,00:07:28
0.67,5,584,0,415,5,50,415,26,0,327257_584,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:56,00:05:21
0.67,5,585,0,455,5,50,455,27,0,327257_585,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:13,00:05:38
0.67,5,586,0,868,5,51,868,75,0,327257_586,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:58,00:07:23
0.67,5,587,0,592,5,51,592,47,0,327257_587,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:24,00:05:49
0.67,5,588,0,471,5,50,471,25,0,327257_588,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:57,00:05:22
0.67,5,589,0,529,5,50,529,49,0,327257_589,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:48,00:06:13
0.67,5,590,0,670,5,50,670,44,0,327257_590,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:01,00:06:26
0.67,5,591,0,501,5,51,501,29,0,327257_591,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:26,00:05:51
0.67,5,592,0,784,5,50,784,52,0,327257_592,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:13,00:06:38
0.67,5,593,0,600,5,50,600,47,0,327257_593,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:31,00:05:56
0.67,5,594,0,421,5,50,421,34,0,327257_594,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:18,00:05:43
0.67,5,595,0,581,5,50,581,28,0,327257_595,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:12,00:05:37
0.67,5,596,0,392,5,50,392,19,0,327257_596,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:17,00:04:42
0.67,5,597,0,523,5,50,523,34,0,327257_597,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:16,00:05:41
0.67,5,598,0,74,5,0,73,4,2,327257_598,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:43,00:01:08
0.67,5,599,0,714,5,50,714,58,2,327257_599,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:22:14,00:06:39
0.80,1,600,0,209,1,0,208,1,2,327257_600,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:21,00:01:46
0.80,1,601,0,662,1,50,662,11,0,327257_601,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:33,00:05:58
0.80,1,602,0,746,1,51,746,18,0,327257_602,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:50,00:06:15
0.80,1,603,0,601,1,50,601,12,0,327257_603,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:38,00:05:03
0.80,1,604,0,185,1,0,184,1,2,327257_604,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:16,00:01:41
0.80,1,605,0,176,1,0,175,1,2,327257_605,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:39,00:02:04
0.80,1,606,0,612,1,50,612,13,1,327257_606,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:34,00:04:59
0.80,1,607,0,334,1,0,333,5,2,327257_607,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:10,00:02:35
0.80,1,608,0,705,1,50,705,20,0,327257_608,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:40,00:03:05
0.80,1,609,0,584,1,50,584,11,0,327257_609,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:49,00:05:14
0.80,1,610,0,668,1,50,668,16,0,327257_610,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:31,00:05:56
0.80,1,611,0,83,1,0,82,1,0,327257_611,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:38,00:01:03
0.80,1,612,0,651,1,50,651,21,0,327257_612,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:26,00:05:51
0.80,1,613,0,83,1,0,82,1,0,327257_613,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:27,00:00:52
0.80,1,614,0,83,1,0,82,1,0,327257_614,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:32,00:00:57
0.80,1,615,0,657,1,50,657,13,0,327257_615,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:13,00:05:38
0.80,1,616,0,366,1,0,365,2,5,327257_616,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:30,00:02:55
0.80,1,617,0,83,1,0,82,1,0,327257_617,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:25,00:00:50
0.80,1,618,0,660,1,51,660,15,0,327257_618,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:10,00:05:35
0.80,1,619,0,83,1,0,82,1,0,327257_619,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:14,00:00:39
0.80,1,620,0,713,1,51,713,16,0,327257_620,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:18:25,00:02:50
0.80,1,621,0,784,1,50,784,32,0,327257_621,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:19:01,00:03:26
0.80,1,622,0,835,1,50,835,18,1,327257_622,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:40,00:06:05
0.80,1,623,0,866,1,50,866,15,1,327257_623,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:21:48,00:06:13
0.80,1,624,0,276,1,0,275,1,4,327257_624,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:21,00:01:46
0.80,1,625,0,539,1,50,539,7,0,327257_625,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:15,00:04:40
0.80,1,626,0,613,1,50,613,9,0,327257_626,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:41,00:05:06
0.80,1,627,0,578,1,50,578,9,0,327257_627,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:39,00:05:04
0.80,1,628,0,523,1,49,523,9,1,327257_628,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:20:33,00:04:58
0.80,1,629,0,83,1,0,82,1,0,327257_629,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:39,00:01:04
0.80,1,630,0,165,1,0,164,1,2,327257_630,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:17:21,00:01:46
0.80,1,631,0,83,1,0,82,1,0,327257_631,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:38,00:01:03
0.80,1,632,0,83,1,0,82,1,0,327257_632,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:39,00:01:04
0.80,1,633,0,150,1,0,149,2,0,327257_633,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:15:35,2021-09-30T23:16:11,00:00:36
0.80,1,634,0,176,1,0,175,1,2,327257_634,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:10,00:01:09
0.80,1,635,0,571,1,50,571,12,0,327257_635,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:24,00:04:23
0.80,1,636,0,557,1,51,557,6,0,327257_636,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:35,00:04:34
0.80,1,637,0,586,1,50,586,9,0,327257_637,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:42,00:04:41
0.80,1,638,0,83,1,0,82,1,0,327257_638,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:50,00:00:49
0.80,1,639,0,633,1,51,633,15,0,327257_639,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:28,00:04:27
0.80,1,640,0,544,1,50,544,8,0,327257_640,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:52,00:03:51
0.80,1,641,0,647,1,50,647,12,0,327257_641,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:15,00:04:14
0.80,1,642,0,607,1,53,607,16,0,327257_642,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:31,00:04:30
0.80,1,643,0,705,1,50,705,8,1,327257_643,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:59,00:03:58
0.80,1,644,0,541,1,50,541,12,0,327257_644,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:54,00:03:53
0.80,1,645,0,153,1,0,152,2,0,327257_645,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:22,00:01:21
0.80,1,646,0,730,1,52,730,11,1,327257_646,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:37,00:04:36
0.80,1,647,0,607,1,50,607,13,0,327257_647,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:31,00:04:30
0.80,1,648,0,188,1,0,187,1,2,327257_648,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:26,00:01:25
0.80,1,649,0,356,1,0,355,2,3,327257_649,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:40,00:01:39
0.80,1,650,0,83,1,0,82,1,0,327257_650,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:21,00:00:20
0.80,1,651,0,665,1,50,665,15,1,327257_651,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:54,00:04:53
0.80,1,652,0,180,1,0,179,1,2,327257_652,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:40,00:01:39
0.80,1,653,0,560,1,50,560,8,0,327257_653,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:17,00:04:16
0.80,1,654,0,586,1,50,586,17,0,327257_654,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:23,00:04:22
0.80,1,655,0,684,1,50,684,8,0,327257_655,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:19,00:04:18
0.80,1,656,0,506,1,50,506,13,0,327257_656,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:34,00:04:33
0.80,1,657,0,341,1,0,340,1,4,327257_657,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:00,00:01:59
0.80,1,658,0,548,1,50,548,15,0,327257_658,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:34,00:04:33
0.80,1,659,0,208,1,0,207,1,2,327257_659,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:45,00:01:44
0.80,1,660,0,661,1,50,661,12,0,327257_660,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:23,00:04:22
0.80,1,661,0,83,1,0,82,1,0,327257_661,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:26,00:00:25
0.80,1,662,0,83,1,0,82,1,0,327257_662,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:21,00:01:20
0.80,1,663,0,531,1,50,531,8,1,327257_663,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:08,00:04:07
0.80,1,664,0,615,1,50,615,10,0,327257_664,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:35,00:04:34
0.80,1,665,0,83,1,0,82,1,0,327257_665,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:20,00:01:19
0.80,1,666,0,492,1,50,492,10,0,327257_666,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:14,00:02:13
0.80,1,667,0,163,1,0,162,1,2,327257_667,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:41,00:00:40
0.80,1,668,0,83,1,0,82,1,0,327257_668,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:35,00:00:34
0.80,1,669,0,560,1,50,560,9,0,327257_669,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:20,00:02:19
0.80,1,670,0,586,1,51,586,12,0,327257_670,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:25,00:02:24
0.80,1,671,0,521,1,50,521,11,0,327257_671,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:21,00:02:20
0.80,1,672,0,570,1,51,570,15,0,327257_672,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:23,00:02:22
0.80,1,673,0,665,1,51,665,16,0,327257_673,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:35,00:02:34
0.80,1,674,0,538,1,50,538,5,0,327257_674,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:04,00:02:03
0.80,1,675,0,601,1,50,601,17,0,327257_675,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:33,00:04:32
0.80,1,676,0,83,1,0,82,1,0,327257_676,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:36,00:00:35
0.80,1,677,0,660,1,51,660,18,0,327257_677,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:51,00:02:50
0.80,1,678,0,202,1,0,201,2,0,327257_678,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:37,00:00:36
0.80,1,679,0,789,1,50,789,19,0,327257_679,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:46,00:02:45
0.80,1,680,0,573,1,50,573,13,0,327257_680,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:29,00:02:28
0.80,1,681,0,714,1,50,714,15,0,327257_681,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:29,00:02:28
0.80,1,682,0,633,1,51,633,17,0,327257_682,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:37,00:02:36
0.80,1,683,0,159,1,0,158,2,0,327257_683,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:40,00:00:39
0.80,1,684,0,83,1,0,82,1,0,327257_684,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:39,00:00:38
0.80,1,685,0,680,1,50,680,10,0,327257_685,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:27,00:02:26
0.80,1,686,0,83,1,0,82,1,0,327257_686,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:35,00:00:34
0.80,1,687,0,686,1,50,686,18,0,327257_687,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:42,00:02:41
0.80,1,688,0,704,1,50,704,17,0,327257_688,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:36,00:02:35
0.80,1,689,0,83,1,0,82,1,0,327257_689,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:17:34,00:00:33
0.80,1,690,0,83,1,0,82,1,0,327257_690,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:20,00:01:19
0.80,1,691,0,623,1,51,623,15,0,327257_691,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:38,00:04:37
0.80,1,692,0,187,1,0,186,1,2,327257_692,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:56,00:01:55
0.80,1,693,0,83,1,0,82,1,0,327257_693,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:24,00:01:23
0.80,1,694,0,629,1,50,629,9,0,327257_694,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:21,00:04:20
0.80,1,695,0,262,1,0,261,1,4,327257_695,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:56,00:01:55
0.80,1,696,0,796,1,50,796,20,0,327257_696,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:22:01,00:05:00
0.80,1,697,0,163,1,0,162,1,2,327257_697,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:32,00:01:31
0.80,1,698,0,171,1,0,170,1,2,327257_698,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:18:29,00:01:28
0.80,1,699,0,569,1,49,569,8,0,327257_699,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:04,00:04:03
0.80,3,700,0,516,3,51,516,23,0,327257_700,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:48,00:04:47
0.80,3,701,0,587,3,51,587,15,0,327257_701,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:44,00:04:43
0.80,3,702,0,454,3,50,454,10,0,327257_702,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:08,00:04:07
0.80,3,703,0,426,3,51,426,11,0,327257_703,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:20:54,00:03:53
0.80,3,704,0,407,3,50,407,8,0,327257_704,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:10,00:04:09
0.80,3,705,0,572,3,51,572,14,0,327257_705,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:21:21,00:04:20
0.80,3,706,0,494,3,50,494,15,0,327257_706,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:25,00:02:24
0.80,3,707,0,462,3,50,462,12,0,327257_707,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:16,00:02:15
0.80,3,708,0,484,3,50,484,16,0,327257_708,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:28,00:02:27
0.80,3,709,0,816,3,51,816,21,1,327257_709,extinctio+,COMPLETED,0:0,12:00:00,2021-09-30T23:17:01,2021-09-30T23:19:36,00:02:35
