,t,cell_count_A,cell_count_B,G1_cell_count_A,G1_cell_count_B,G2_cell_count_A,G2_cell_count_B
2626,479.7930349036334,504.0,0.0,149,0,355,0
2627,479.924228401608,504.0,0.0,148,0,356,0
2628,480.0740835572813,505.0,0.0,150,0,355,0
2629,480.207677168206,506.0,0.0,152,0,354,0
2630,480.2150868488414,507.0,0.0,154,0,353,0
2631,480.24287662390344,507.0,0.0,153,0,354,0
2632,480.3142581256484,507.0,0.0,152,0,355,0
2633,480.3887045609807,508.0,0.0,154,0,354,0
2634,480.477192556425,508.0,0.0,153,0,355,0
2635,480.51540771160785,508.0,0.0,152,0,356,0
2636,480.5531547030773,507.0,0.0,151,0,356,0
2637,480.74856570475254,507.0,0.0,150,0,357,0
2638,480.91767132394267,507.0,0.0,149,0,358,0
2639,481.27138576931264,508.0,0.0,151,0,357,0
2640,481.2764767383237,508.0,0.0,150,0,358,0
2641,481.29807824707075,509.0,0.0,152,0,357,0
2642,481.3723312772508,510.0,0.0,154,0,356,0
2643,481.38806626213403,510.0,0.0,153,0,357,0
2644,481.3942357458976,508.0,0.0,151,0,357,0
2645,481.5037846080378,509.0,0.0,153,0,356,0
2646,481.7226507578964,509.0,0.0,152,0,357,0
2647,481.7382245361237,509.0,0.0,151,0,358,0
2648,481.81831532498876,508.0,0.0,150,0,358,0
2649,481.84463048474186,508.0,0.0,149,0,359,0
2650,481.9147006018216,509.0,0.0,151,0,358,0
2651,481.9860930925753,508.0,0.0,150,0,358,0
2652,481.9930475593718,509.0,0.0,152,0,357,0
2653,482.03093696040816,509.0,0.0,151,0,358,0
2654,482.044867932704,509.0,0.0,150,0,359,0
2655,482.1042173709584,509.0,0.0,149,0,360,0
2656,482.1320288308983,510.0,0.0,151,0,359,0
2657,482.35373219725375,510.0,0.0,150,0,360,0
2658,482.4666873420063,510.0,0.0,149,0,361,0
2659,482.49342006701727,510.0,0.0,148,0,362,0
2660,482.55533516254917,510.0,0.0,147,0,363,0
2661,482.5591623375793,510.0,0.0,146,0,364,0
2662,482.6067412875231,510.0,0.0,145,0,365,0
2663,482.74620025056197,511.0,0.0,147,0,364,0
2664,482.7767378936564,511.0,0.0,146,0,365,0
2665,482.83846204492806,512.0,0.0,148,0,364,0
2666,483.02815285625354,513.0,0.0,150,0,363,0
2667,483.2532477291471,514.0,0.0,152,0,362,0
2668,483.33036959067374,514.0,0.0,151,0,363,0
2669,483.40723372918666,515.0,0.0,153,0,362,0
2670,483.4113432646203,516.0,0.0,155,0,361,0
2671,483.4233227750976,517.0,0.0,157,0,360,0
2672,483.4390681773609,517.0,0.0,156,0,361,0
2673,483.5945630028365,517.0,0.0,155,0,362,0
2674,483.6578297457623,516.0,0.0,154,0,362,0
2675,483.72001089524485,516.0,0.0,153,0,363,0
2676,483.7369575981054,516.0,0.0,152,0,364,0
2677,483.75999084188743,517.0,0.0,154,0,363,0
2678,483.77922938873047,515.0,0.0,152,0,363,0
2679,484.0193894322929,516.0,0.0,153,0,363,0
2680,484.08346025045387,516.0,0.0,152,0,364,0
2681,484.17697356742,517.0,0.0,154,0,363,0
2682,484.21609412035457,518.0,0.0,156,0,362,0
2683,484.24033061491514,518.0,0.0,155,0,363,0
2684,484.27251781375907,519.0,0.0,157,0,362,0
2685,484.4147794383343,520.0,0.0,159,0,361,0
2686,484.5178848563544,520.0,0.0,158,0,362,0
2687,484.56431490716415,521.0,0.0,160,0,361,0
2688,484.62836494131244,521.0,0.0,159,0,362,0
2689,484.69270377250416,521.0,0.0,158,0,363,0
2690,484.8029457925814,522.0,0.0,160,0,362,0
2691,484.82165589489097,522.0,0.0,159,0,363,0
2692,484.82441172989843,523.0,0.0,161,0,362,0
2693,484.9488664465477,523.0,0.0,160,0,363,0
2694,485.0109681231876,523.0,0.0,159,0,364,0
2695,485.0609034849329,524.0,0.0,161,0,363,0
2696,485.17888603933125,525.0,0.0,163,0,362,0
2697,485.2890300888006,526.0,0.0,165,0,361,0
2698,485.3514355209631,526.0,0.0,164,0,362,0
2699,485.4369322488764,527.0,0.0,166,0,361,0
2700,485.4746239879333,527.0,0.0,165,0,362,0
2701,485.518101603982,527.0,0.0,164,0,363,0
2702,485.52753646508444,527.0,0.0,163,0,364,0
2703,485.6182471834701,527.0,0.0,162,0,365,0
2704,485.63797011230827,527.0,0.0,161,0,366,0
2705,485.9013670903037,525.0,0.0,159,0,366,0
2706,485.98112312140427,525.0,0.0,158,0,367,0
2707,486.0119781849679,526.0,0.0,160,0,366,0
2708,486.07777031683423,524.0,0.0,158,0,366,0
2709,486.186987103205,524.0,0.0,157,0,367,0
2710,486.260961822761,524.0,0.0,156,0,368,0
2711,486.3759617899921,524.0,0.0,155,0,369,0
2712,486.4233781546861,524.0,0.0,154,0,370,0
2713,486.7627659424387,524.0,0.0,153,0,371,0
2714,486.8371049349254,525.0,0.0,155,0,370,0
2715,486.9095833758527,525.0,0.0,154,0,371,0
2716,486.95936455863,525.0,0.0,153,0,372,0
2717,487.0655976043622,525.0,0.0,152,0,373,0
2718,487.0720381047145,526.0,0.0,154,0,372,0
2719,487.18290393939867,527.0,0.0,156,0,371,0
2720,487.2833438961354,528.0,0.0,158,0,370,0
2721,487.33432943147585,527.0,0.0,157,0,370,0
2722,487.3711682979262,526.0,0.0,156,0,370,0
2723,487.3723444344769,526.0,0.0,155,0,371,0
2724,487.38125659535376,526.0,0.0,154,0,372,0
2725,487.5028628295537,525.0,0.0,153,0,372,0
2726,487.52971801867335,525.0,0.0,152,0,373,0
2727,487.5714837178888,524.0,0.0,151,0,373,0
2728,487.5927349222056,525.0,0.0,153,0,372,0
2729,487.61566219926993,524.0,0.0,152,0,372,0
2730,487.6327761812745,525.0,0.0,154,0,371,0
2731,487.8053036141488,526.0,0.0,156,0,370,0
2732,487.83569163826616,526.0,0.0,155,0,371,0
2733,487.83697366784935,526.0,0.0,154,0,372,0
2734,488.0575721823995,526.0,0.0,153,0,373,0
2735,488.13884227481867,526.0,0.0,152,0,374,0
2736,488.31375822444113,526.0,0.0,151,0,375,0
2737,488.4644118894371,525.0,0.0,150,0,375,0
2738,488.68166588736295,525.0,0.0,149,0,376,0
2739,488.70739597840884,525.0,0.0,148,0,377,0
2740,488.74412173622943,525.0,0.0,147,0,378,0
2741,488.8582732343582,526.0,0.0,149,0,377,0
2742,488.8817490250679,526.0,0.0,148,0,378,0
2743,488.8971454801843,526.0,0.0,147,0,379,0
2744,488.9100915760805,527.0,0.0,149,0,378,0
2745,488.9163480443605,527.0,0.0,148,0,379,0
2746,488.9509114056942,527.0,0.0,147,0,380,0
2747,489.0060692055973,527.0,0.0,146,0,381,0
2748,489.0926902684076,528.0,0.0,148,0,380,0
2749,489.09844288994327,528.0,0.0,147,0,381,0
2750,489.10501780106523,528.0,0.0,146,0,382,0
2751,489.21607246194407,528.0,0.0,145,0,383,0
2752,489.2940057735973,528.0,0.0,144,0,384,0
2753,489.37774254588004,528.0,0.0,143,0,385,0
2754,489.47055572635236,529.0,0.0,145,0,384,0
2755,489.5918873253698,530.0,0.0,147,0,383,0
2756,489.61561959811576,528.0,0.0,145,0,383,0
2757,489.6909568894308,528.0,0.0,144,0,384,0
2758,489.74636133769627,528.0,0.0,143,0,385,0
2759,489.7892408901934,527.0,0.0,142,0,385,0
2760,489.91061663540927,527.0,0.0,141,0,386,0
2761,490.03545887081276,528.0,0.0,143,0,385,0
2762,490.0877381691341,528.0,0.0,142,0,386,0
2763,490.1546811664682,528.0,0.0,141,0,387,0
2764,490.25754782131054,528.0,0.0,140,0,388,0
2765,490.2908501893202,527.0,0.0,139,0,388,0
2766,490.31791923704617,528.0,0.0,141,0,387,0
2767,490.4005945771239,528.0,0.0,140,0,388,0
2768,490.5052678779527,527.0,0.0,139,0,388,0
2769,490.57061990392185,528.0,0.0,141,0,387,0
2770,490.59017590530743,528.0,0.0,140,0,388,0
2771,490.64192342481044,529.0,0.0,142,0,387,0
2772,490.6879455554315,528.0,0.0,141,0,387,0
2773,490.7595458134293,529.0,0.0,143,0,386,0
2774,490.7669490363219,528.0,0.0,142,0,386,0
2775,490.82112748889136,528.0,0.0,141,0,387,0
2776,490.87810900097463,528.0,0.0,140,0,388,0
2777,490.9053138719044,529.0,0.0,142,0,387,0
2778,490.93091005276625,529.0,0.0,141,0,388,0
2779,491.00808916102864,527.0,0.0,139,0,388,0
2780,491.03848270449424,528.0,0.0,141,0,387,0
2781,491.1292204542219,528.0,0.0,140,0,388,0
2782,491.3993538459931,528.0,0.0,139,0,389,0
2783,491.46616793792583,528.0,0.0,138,0,390,0
2784,491.5052389013239,528.0,0.0,137,0,391,0
2785,491.5110665682102,528.0,0.0,136,0,392,0
2786,491.6296228835369,529.0,0.0,138,0,391,0
2787,491.63475899245446,529.0,0.0,137,0,392,0
2788,491.8316692027076,529.0,0.0,136,0,393,0
2789,491.9870893617163,529.0,0.0,135,0,394,0
2790,491.99213956000216,530.0,0.0,137,0,393,0
2791,492.0427443231306,530.0,0.0,136,0,394,0
2792,492.4429077716931,530.0,0.0,135,0,395,0
2793,492.58638440483884,531.0,0.0,137,0,394,0
2794,492.69696926590825,532.0,0.0,139,0,393,0
2795,492.7634256552137,531.0,0.0,138,0,393,0
2796,492.76847560617256,532.0,0.0,140,0,392,0
2797,492.8043344208172,531.0,0.0,139,0,392,0
2798,492.89207372555467,532.0,0.0,141,0,391,0
2799,492.9471304137269,531.0,0.0,140,0,391,0
2800,492.94932682356915,530.0,0.0,139,0,391,0
2801,493.000441210427,528.0,0.0,137,0,391,0
2802,493.126526576113,529.0,0.0,139,0,390,0
2803,493.2270988541962,530.0,0.0,141,0,389,0
2804,493.35033261878215,530.0,0.0,140,0,390,0
2805,493.35430654225297,531.0,0.0,142,0,389,0
2806,493.4266258610879,532.0,0.0,144,0,388,0
2807,493.43221370601805,532.0,0.0,143,0,389,0
2808,493.47954580554864,532.0,0.0,142,0,390,0
2809,493.52194488083444,532.0,0.0,141,0,391,0
2810,493.63352339057207,532.0,0.0,140,0,392,0
2811,493.67547698668847,533.0,0.0,142,0,391,0
2812,493.68314627249595,534.0,0.0,144,0,390,0
2813,493.74832469190716,532.0,0.0,142,0,390,0
2814,493.8300988139154,533.0,0.0,144,0,389,0
2815,493.89904256650783,534.0,0.0,146,0,388,0
2816,493.9056507591864,534.0,0.0,145,0,389,0
2817,493.93773801776155,534.0,0.0,144,0,390,0
2818,494.05412851475455,535.0,0.0,146,0,389,0
2819,494.1182948430339,534.0,0.0,145,0,389,0
2820,494.1543060919196,534.0,0.0,144,0,390,0
2821,494.2383398145898,533.0,0.0,143,0,390,0
2822,494.28350979397493,534.0,0.0,145,0,389,0
2823,494.54373678402084,534.0,0.0,144,0,390,0
2824,494.54719842092135,534.0,0.0,143,0,391,0
2825,494.5632312243473,534.0,0.0,142,0,392,0
2826,494.68749830904403,535.0,0.0,144,0,391,0
2827,494.8118269004331,534.0,0.0,143,0,391,0
2828,494.90861416992675,534.0,0.0,142,0,392,0
2829,494.9472179442644,535.0,0.0,144,0,391,0
2830,494.9916421358394,534.0,0.0,143,0,391,0
2831,495.1436776771882,535.0,0.0,145,0,390,0
2832,495.17559454289017,535.0,0.0,144,0,391,0
2833,495.25021894737404,536.0,0.0,146,0,390,0
2834,495.276552739272,535.0,0.0,145,0,390,0
2835,495.32924239521026,535.0,0.0,144,0,391,0
2836,495.5480759356452,536.0,0.0,146,0,390,0
2837,495.56125339541455,536.0,0.0,145,0,391,0
2838,495.61771028266884,535.0,0.0,144,0,391,0
2839,495.63449760138013,535.0,0.0,143,0,392,0
2840,495.713999162346,534.0,0.0,142,0,392,0
2841,495.76802974711217,534.0,0.0,141,0,393,0
2842,495.8055878681684,533.0,0.0,140,0,393,0
2843,495.81079927936645,533.0,0.0,139,0,394,0
2844,495.82670319989427,534.0,0.0,141,0,393,0
2845,495.8470053118005,535.0,0.0,143,0,392,0
2846,496.00948661074074,534.0,0.0,142,0,392,0
2847,496.17629082317643,534.0,0.0,141,0,393,0
2848,496.1836157295765,533.0,0.0,140,0,393,0
2849,496.35559355145443,534.0,0.0,142,0,392,0
2850,496.39977096694923,533.0,0.0,141,0,392,0
2851,496.41904041596115,534.0,0.0,143,0,391,0
2852,496.4215533436314,534.0,0.0,142,0,392,0
2853,496.443335141999,534.0,0.0,141,0,393,0
2854,496.47876910884696,535.0,0.0,143,0,392,0
2855,496.6006495425379,534.0,0.0,142,0,392,0
2856,496.60095765343857,534.0,0.0,141,0,393,0
2857,496.6087551764823,534.0,0.0,140,0,394,0
2858,496.6109105417544,534.0,0.0,139,0,395,0
2859,496.72059815845165,534.0,0.0,138,0,396,0
2860,496.7642728746632,535.0,0.0,140,0,395,0
2861,496.83568899083144,534.0,0.0,139,0,395,0
2862,497.11104921286517,534.0,0.0,138,0,396,0
2863,497.1344278706998,534.0,0.0,137,0,397,0
2864,497.156323095718,534.0,0.0,136,0,398,0
2865,497.19907877194044,533.0,0.0,135,0,398,0
2866,497.2424081084295,533.0,0.0,134,0,399,0
2867,497.2565412496873,533.0,0.0,133,0,400,0
2868,497.3323310012106,534.0,0.0,135,0,399,0
2869,497.40067220759414,535.0,0.0,137,0,398,0
2870,497.429331121637,536.0,0.0,139,0,397,0
2871,497.4308051646179,536.0,0.0,138,0,398,0
2872,497.48867438106737,535.0,0.0,137,0,398,0
2873,497.6298642893546,536.0,0.0,139,0,397,0
2874,497.8152368028776,536.0,0.0,138,0,398,0
2875,497.82683850266045,537.0,0.0,140,0,397,0
2876,497.96414426095356,537.0,0.0,139,0,398,0
2877,498.0331353824805,538.0,0.0,141,0,397,0
2878,498.28728625787556,538.0,0.0,140,0,398,0
2879,498.34315536916404,538.0,0.0,139,0,399,0
2880,498.3590798762657,539.0,0.0,141,0,398,0
2881,498.3739838473741,539.0,0.0,140,0,399,0
2882,498.464497839592,539.0,0.0,139,0,400,0
2883,498.5008230465475,539.0,0.0,138,0,401,0
2884,498.50881679302853,540.0,0.0,140,0,400,0
2885,498.6958067429271,540.0,0.0,139,0,401,0
2886,498.7802746928678,541.0,0.0,141,0,400,0
2887,498.8138647662306,541.0,0.0,140,0,401,0
2888,498.90808626674885,541.0,0.0,139,0,402,0
2889,498.91983376254757,542.0,0.0,141,0,401,0
2890,499.03553016836594,543.0,0.0,143,0,400,0
2891,499.1190917244684,544.0,0.0,145,0,399,0
2892,499.22520558200233,544.0,0.0,144,0,400,0
2893,499.2721675475496,544.0,0.0,143,0,401,0
2894,499.4178561206112,545.0,0.0,145,0,400,0
2895,499.46845979297836,545.0,0.0,144,0,401,0
2896,499.46957975757124,545.0,0.0,143,0,402,0
2897,499.48403734252656,546.0,0.0,145,0,401,0
2898,499.5099180281223,547.0,0.0,147,0,400,0
2899,499.5114790091607,546.0,0.0,146,0,400,0
2900,499.76335962102127,546.0,0.0,145,0,401,0
2901,499.9693461308354,546.0,0.0,144,0,402,0
2902,499.98514169856816,546.0,0.0,143,0,403,0
2903,499.98953536116227,546.0,0.0,142,0,404,0
2904,500.0301294732008,546.0,0.0,141,0,405,0
2905,500.1148808172908,544.0,0.0,139,0,405,0
2906,500.17693447453314,544.0,0.0,138,0,406,0
2907,500.25059264607654,544.0,0.0,137,0,407,0
2908,500.26910984724424,544.0,0.0,136,0,408,0
2909,500.38052477215126,543.0,0.0,135,0,408,0
2910,500.49358982377805,544.0,0.0,137,0,407,0
2911,500.5226958755911,544.0,0.0,136,0,408,0
2912,500.5685758335808,544.0,0.0,135,0,409,0
2913,500.77069317659794,545.0,0.0,137,0,408,0
2914,500.9887153075722,544.0,0.0,136,0,408,0
2915,500.9968698598995,543.0,0.0,135,0,408,0
2916,501.13187812073636,543.0,0.0,134,0,409,0
2917,501.18254019151254,542.0,0.0,133,0,409,0
2918,501.21176046706023,542.0,0.0,132,0,410,0
2919,501.33900993713314,543.0,0.0,134,0,409,0
2920,501.46695471669005,542.0,0.0,133,0,409,0
2921,501.51244632383623,541.0,0.0,132,0,409,0
2922,501.58859312111326,541.0,0.0,131,0,410,0
2923,501.7421767115224,541.0,0.0,130,0,411,0
2924,501.7528728940674,542.0,0.0,132,0,410,0
2925,501.84255256537654,543.0,0.0,134,0,409,0
2926,501.87461643554843,543.0,0.0,133,0,410,0
2927,501.88942448839106,543.0,0.0,132,0,411,0
2928,502.1115296128929,542.0,0.0,131,0,411,0
2929,502.1643866588419,542.0,0.0,130,0,412,0
2930,502.58695793007627,541.0,0.0,129,0,412,0
2931,502.6760017084756,541.0,0.0,128,0,413,0
2932,502.7029838953619,542.0,0.0,130,0,412,0
2933,502.7209068184939,542.0,0.0,129,0,413,0
2934,502.72919397417945,542.0,0.0,128,0,414,0
2935,502.766106302022,541.0,0.0,127,0,414,0
2936,502.89500330583945,540.0,0.0,126,0,414,0
2937,502.94708703828917,541.0,0.0,128,0,413,0
2938,503.0808887463158,542.0,0.0,130,0,412,0
2939,503.10338014038734,541.0,0.0,129,0,412,0
2940,503.204664376402,542.0,0.0,131,0,411,0
2941,503.23056222482256,542.0,0.0,130,0,412,0
2942,503.26039256761607,542.0,0.0,129,0,413,0
2943,503.2903544617461,543.0,0.0,131,0,412,0
2944,503.3732543625892,543.0,0.0,130,0,413,0
2945,503.3771650126232,543.0,0.0,129,0,414,0
2946,503.49269748478343,543.0,0.0,128,0,415,0
2947,503.4968956081523,543.0,0.0,127,0,416,0
2948,503.5887037131848,543.0,0.0,126,0,417,0
2949,503.9189087358001,543.0,0.0,125,0,418,0
2950,503.9377600898369,544.0,0.0,127,0,417,0
2951,503.97795619106364,543.0,0.0,126,0,417,0
2952,504.23745732469195,543.0,0.0,125,0,418,0
2953,504.2666114628214,544.0,0.0,127,0,417,0
2954,504.3184969382013,543.0,0.0,126,0,417,0
2955,504.3581914443731,543.0,0.0,125,0,418,0
2956,504.4048712624034,542.0,0.0,124,0,418,0
2957,504.4736285979674,542.0,0.0,123,0,419,0
2958,504.7122990902123,542.0,0.0,122,0,420,0
2959,504.8269740952738,543.0,0.0,124,0,419,0
2960,504.90997864680213,544.0,0.0,126,0,418,0
2961,504.9383497705931,545.0,0.0,128,0,417,0
2962,504.95133251982287,545.0,0.0,127,0,418,0
2963,505.04833089700895,545.0,0.0,126,0,419,0
2964,505.09243453056894,546.0,0.0,128,0,418,0
2965,505.2215283995431,545.0,0.0,127,0,418,0
2966,505.2275035106748,544.0,0.0,126,0,418,0
2967,505.2850545545945,543.0,0.0,125,0,418,0
2968,505.5148621262869,543.0,0.0,124,0,419,0
2969,505.5378745066971,543.0,0.0,123,0,420,0
2970,505.59448276793245,543.0,0.0,122,0,421,0
2971,505.66720653442815,543.0,0.0,121,0,422,0
2972,505.68953526424843,543.0,0.0,120,0,423,0
2973,505.76125595159607,543.0,0.0,119,0,424,0
2974,505.842512412933,544.0,0.0,121,0,423,0
2975,505.8521608663272,544.0,0.0,120,0,424,0
2976,505.9164370128411,544.0,0.0,119,0,425,0
2977,505.9201531229571,545.0,0.0,121,0,424,0
2978,505.9261344570089,545.0,0.0,120,0,425,0
2979,505.9895040178812,545.0,0.0,119,0,426,0
2980,506.02516895748704,546.0,0.0,121,0,425,0
2981,506.06796385827744,546.0,0.0,120,0,426,0
2982,506.18445805996726,547.0,0.0,122,0,425,0
2983,506.31554299186513,548.0,0.0,124,0,424,0
2984,506.37489610713067,549.0,0.0,126,0,423,0
2985,506.4415237789038,550.0,0.0,128,0,422,0
2986,506.46508031787107,549.0,0.0,127,0,422,0
2987,506.5653996055755,549.0,0.0,126,0,423,0
2988,506.63759726325446,548.0,0.0,125,0,423,0
2989,506.72080500499806,549.0,0.0,127,0,422,0
2990,506.78453331616936,550.0,0.0,129,0,421,0
2991,506.8125422490494,549.0,0.0,128,0,421,0
2992,506.85383968299794,550.0,0.0,130,0,420,0
2993,506.90341677023247,550.0,0.0,129,0,421,0
2994,506.96505095522906,549.0,0.0,128,0,421,0
2995,506.96905374027875,549.0,0.0,127,0,422,0
2996,507.05781956044046,549.0,0.0,126,0,423,0
2997,507.06344445624643,548.0,0.0,125,0,423,0
2998,507.22135714420926,549.0,0.0,127,0,422,0
2999,507.44294096829117,548.0,0.0,126,0,422,0
3000,507.4507950604806,548.0,0.0,125,0,423,0
3001,507.50828655834175,548.0,0.0,124,0,424,0
3002,507.6066331885079,546.0,0.0,122,0,424,0
3003,507.9273736018413,547.0,0.0,124,0,423,0
3004,507.945730252925,547.0,0.0,123,0,424,0
3005,508.0384253628576,547.0,0.0,122,0,425,0
3006,508.26033569624514,548.0,0.0,124,0,424,0
3007,508.3336859450083,549.0,0.0,126,0,423,0
3008,508.4992424136344,548.0,0.0,125,0,423,0
3009,508.61881983968226,547.0,0.0,124,0,423,0
3010,508.7278977884813,547.0,0.0,123,0,424,0
3011,508.73259703098466,547.0,0.0,122,0,425,0
3012,508.7527426824006,547.0,0.0,121,0,426,0
3013,508.8215959091068,548.0,0.0,123,0,425,0
3014,508.87840370875796,549.0,0.0,125,0,424,0
3015,509.0059788982941,549.0,0.0,124,0,425,0
3016,509.1642611506301,549.0,0.0,123,0,426,0
3017,509.1737543005947,549.0,0.0,122,0,427,0
3018,509.17545585051727,549.0,0.0,121,0,428,0
3019,509.5434012026067,549.0,0.0,120,0,429,0
3020,509.64956555262233,550.0,0.0,122,0,428,0
3021,509.8164145203237,550.0,0.0,121,0,429,0
3022,509.81709889586557,550.0,0.0,120,0,430,0
3023,509.8971891646607,550.0,0.0,119,0,431,0
3024,510.00324457645985,550.0,0.0,118,0,432,0
3025,510.11316881805476,550.0,0.0,117,0,433,0
3026,510.1960280994957,551.0,0.0,119,0,432,0
3027,510.2351346742664,551.0,0.0,118,0,433,0
3028,510.344716127123,550.0,0.0,117,0,433,0
3029,510.34838576009275,549.0,0.0,116,0,433,0
3030,510.35901327460516,548.0,0.0,115,0,433,0
3031,510.36901674960427,548.0,0.0,114,0,434,0
3032,510.7222155616375,548.0,0.0,113,0,435,0
3033,510.8870409533787,547.0,0.0,112,0,435,0
3034,510.94647135016436,547.0,0.0,111,0,436,0
3035,510.9485925305031,547.0,0.0,110,0,437,0
3036,511.0126509288471,548.0,0.0,112,0,436,0
3037,511.0263799171537,547.0,0.0,111,0,436,0
3038,511.0718662900419,548.0,0.0,113,0,435,0
3039,511.1301787643986,548.0,0.0,112,0,436,0
3040,511.2353303633233,547.0,0.0,111,0,436,0
3041,511.25742868066544,547.0,0.0,110,0,437,0
3042,511.26296396261347,548.0,0.0,112,0,436,0
3043,511.34804407275385,548.0,0.0,111,0,437,0
3044,511.379287074714,548.0,0.0,110,0,438,0
3045,511.4192156786872,549.0,0.0,112,0,437,0
3046,511.43186582312535,549.0,0.0,111,0,438,0
3047,511.565368676548,549.0,0.0,110,0,439,0
3048,511.6160453195058,550.0,0.0,112,0,438,0
3049,511.79821204588416,549.0,0.0,111,0,438,0
3050,511.8988517436482,549.0,0.0,110,0,439,0
3051,512.098776962778,549.0,0.0,109,0,440,0
3052,512.1227471925099,548.0,0.0,108,0,440,0
3053,512.2079014199736,548.0,0.0,107,0,441,0
3054,512.261321762681,548.0,0.0,106,0,442,0
3055,512.501434433997,548.0,0.0,105,0,443,0
3056,512.5609408924424,549.0,0.0,107,0,442,0
3057,512.6174456714826,547.0,0.0,105,0,442,0
3058,512.6409935944857,547.0,0.0,104,0,443,0
3059,512.7671024762515,547.0,0.0,103,0,444,0
3060,512.8082834675035,547.0,0.0,102,0,445,0
3061,512.8182748466733,547.0,0.0,101,0,446,0
3062,512.8268668594394,547.0,0.0,100,0,447,0
3063,512.9946495944541,548.0,0.0,102,0,446,0
3064,513.0269453272584,548.0,0.0,101,0,447,0
3065,513.0719563341165,549.0,0.0,103,0,446,0
3066,513.4248294442826,549.0,0.0,102,0,447,0
3067,513.5353385525842,548.0,0.0,101,0,447,0
3068,513.6314690458403,547.0,0.0,100,0,447,0
3069,513.6496996881552,547.0,0.0,99,0,448,0
3070,513.7202296944453,547.0,0.0,98,0,449,0
3071,513.879492141935,548.0,0.0,100,0,448,0
3072,513.89949423188,548.0,0.0,99,0,449,0
3073,514.019006185392,547.0,0.0,98,0,449,0
3074,514.0727045701126,547.0,0.0,97,0,450,0
3075,514.1673366770001,546.0,0.0,96,0,450,0
3076,514.1818375146279,547.0,0.0,98,0,449,0
3077,514.2702417453036,547.0,0.0,97,0,450,0
3078,514.3653359089178,548.0,0.0,99,0,449,0
3079,514.6525432463436,549.0,0.0,101,0,448,0
3080,514.6858510446592,550.0,0.0,103,0,447,0
3081,514.6971384674791,550.0,0.0,102,0,448,0
3082,514.7401718145076,550.0,0.0,101,0,449,0
3083,514.7941840991768,551.0,0.0,103,0,448,0
3084,514.7976010908859,551.0,0.0,102,0,449,0
3085,515.0643832810391,551.0,0.0,101,0,450,0
3086,515.0691740809583,551.0,0.0,100,0,451,0
3087,515.1258692262703,551.0,0.0,99,0,452,0
3088,515.1531864065455,551.0,0.0,98,0,453,0
3089,515.2881275533707,551.0,0.0,97,0,454,0
3090,515.3003585194668,552.0,0.0,99,0,453,0
3091,515.5659180375129,553.0,0.0,101,0,452,0
3092,515.6196060613679,554.0,0.0,103,0,451,0
3093,515.6420148152971,554.0,0.0,102,0,452,0
3094,515.6854378026369,555.0,0.0,104,0,451,0
3095,515.729471465753,556.0,0.0,106,0,450,0
3096,515.7326691597614,555.0,0.0,105,0,450,0
3097,515.7696351520754,556.0,0.0,107,0,449,0
3098,515.8985975507348,556.0,0.0,106,0,450,0
3099,515.9805205944859,557.0,0.0,108,0,449,0
3100,516.0079940868725,557.0,0.0,107,0,450,0
3101,516.0412697578591,557.0,0.0,106,0,451,0
3102,516.1121424721742,558.0,0.0,108,0,450,0
3103,516.1160929728283,558.0,0.0,107,0,451,0
3104,516.2921318526558,558.0,0.0,106,0,452,0
3105,516.3076905123539,559.0,0.0,108,0,451,0
3106,516.330334178154,559.0,0.0,107,0,452,0
3107,516.3887133226486,558.0,0.0,106,0,452,0
3108,516.6825471674678,557.0,0.0,105,0,452,0
3109,516.7887178847509,556.0,0.0,104,0,452,0
3110,516.9610369963596,556.0,0.0,103,0,453,0
3111,517.0400905428514,555.0,0.0,102,0,453,0
3112,517.1746995151,555.0,0.0,101,0,454,0
3113,517.4981741781423,556.0,0.0,103,0,453,0
3114,517.5903123243279,556.0,0.0,102,0,454,0
3115,517.6627648010551,557.0,0.0,104,0,453,0
3116,517.79190195947,557.0,0.0,103,0,454,0
3117,517.8835601958317,557.0,0.0,102,0,455,0
3118,518.1150334603997,558.0,0.0,104,0,454,0
3119,518.2036830963614,558.0,0.0,103,0,455,0
3120,518.2686768518498,558.0,0.0,102,0,456,0
3121,518.4445916451343,557.0,0.0,101,0,456,0
3122,518.6572014181972,558.0,0.0,103,0,455,0
3123,518.6883051909525,558.0,0.0,102,0,456,0
3124,518.7168612951783,559.0,0.0,104,0,455,0
3125,518.9669153099301,560.0,0.0,106,0,454,0
3126,519.0737531153537,560.0,0.0,105,0,455,0
3127,519.0793745982817,560.0,0.0,104,0,456,0
3128,519.1962007803415,561.0,0.0,106,0,455,0
3129,519.4303412564955,560.0,0.0,105,0,455,0
3130,519.4372662673591,559.0,0.0,104,0,455,0
3131,519.6959733426128,559.0,0.0,103,0,456,0
3132,519.7701324224921,558.0,0.0,102,0,456,0
3133,520.0434328234676,558.0,0.0,101,0,457,0
3134,520.3353309245274,557.0,0.0,100,0,457,0
3135,520.3679859466391,558.0,0.0,102,0,456,0
3136,520.4101049481724,558.0,0.0,101,0,457,0
3137,520.5314708807917,558.0,0.0,100,0,458,0
3138,520.56738251614,557.0,0.0,99,0,458,0
3139,520.6609817734458,557.0,0.0,98,0,459,0
3140,520.7046642877553,557.0,0.0,97,0,460,0
3141,520.8105032260953,557.0,0.0,96,0,461,0
3142,520.8361703992124,555.0,0.0,94,0,461,0
